hXxN8h9_XXt4vqWVD6VJNg	87
m7UE-3UEVH0xzjzN9jZ2rQ	850
CVfF-KfhXlh5GOQAUDMTrQ	1822
vl1FXMGvIvA3wF78f6u-aw	979
1BKX1sVSaVpNaXMGxOyjUA	1579
iSvvhQDAL8T_bDheKaVgNA	1242
9b7zJ0opAxhqdqMKTAmgOA	1526
irykVoCgH393QZTXYbgdwA	568
07x1nr2hla5ODaJeLLEPIw	1324
NVoSQgeP-EEstYqI2jAFEA	23
8Q15MkHpK9szYg_8WAaZSw	150
nxZm9O5yju_tSTj0sI6dqw	408
iew5lGWb-kGRRDSMii_QTw	644
0JYWsiBQfHnrEjKJhIiULA	275
UKGVeIzb9j2mJiLlBmLhrg	1903
Xz-ab3qbgiWgI2xFNt2DlQ	370
8VuoEIbt6CUIs-IFg6lCWw	1676
xyVht40ggkb3xNf8AdQ5rA	654
5ehlqZy6iljNbNB58Cf53A	1344
gu__VhXIhPsVGY4nmDu9lA	638
qTs_GibdRA1daay6D3rrbQ	795
haYMlQAttei_ZaIMDZZ3TQ	1562
QxeGfwMFcD8VL6-TwVTibg	606
RWXAq51RpvCNw8kYKK0BEw	1458
4sCNqow8kIIblhzZN1CqYQ	2414
ltFjEnf5vN6m_FxIwy6aZA	584
AGWHeXz_g9x9pBbfIJ0QDQ	1338
mmqmkfMhieEwFEOqx7h8QQ	2234
2I2rwgkdluT9JwP8R_Cvuw	2351
nk0cny1-qsIWGUSIKdRLqQ	1771
APBmVrm7jkU4x4TqIOnoxA	1300
_tHSAp8CgI14if0rnD2aHw	625
10mKM3uXbOW7oiCdOFMLLA	721
RmRH4H7hG3kswP10IqyAGA	1132
HO-BsGw-J0lQoVqaOt71Bw	272
gUiJbWJZy2m_QPuWHEEtwA	494
TuoojK2-D5osU8b0mxSpLw	1573
s9bhUJz4hXumIpNcCFveGw	1669
14eTpXtZUBBcFPCbPk-A8Q	422
ZdkzBEMzY1DL4-snIRZThQ	1377
G2LN4vVg2LWWujhHAoUlTQ	1553
yuZVHoXDrlcelQf0_qMhig	1872
iAYyvtLw6Rn9PjHTLlX4yQ	2448
4zMdi-T4nfSfAFGgrD-m3w	2457
yEFDwHcwbkz8OMEH1ol6vg	313
7nBaZJeFdSLVKWEX3O01yQ	788
wU604FemmJCk10gAxJeWrg	837
x7MuDejWhx6Gd6XtmgvSKw	1213
0oEob8BaVSWIJrSkV8c4ZQ	2055
eaIHxfMQ7PHuA0Q9ynwRGw	358
CHvjmzPAqEaa3kA-3Qz06g	632
xLpwCQEMunzOO98oVdoiyA	1568
o6V24bebb_aXTw0b9ZPX6g	69
ntLz48LQ6RHVM76aQSwk6g	2543
OSeLWQbD4qNxsUlT9rreVg	509
IrXIjsQZ46Ak0QyY0rcgIg	2077
iDcNIuL-RS8jbo9hTs_1hg	689
1FtscMt1QNVoY8mKftnlVA	1399
QPqqrVmlhOYooVwZe2950w	2086
18B4dQAfbFyZHLA_iKVhUA	255
AYRMTgVx-urzATsIrtB2ZA	1622
xWiLmkuiVwDnrutAJE3SIA	2269
A3ZwRE-TXDz0ub9Pc6StCg	1052
_REUlMsYrEgnHSp9QQLpRA	1589
uHXCYcfvarRQUQfI-ugF5w	1845
Au61OCf7NspbBHH3-nyM_w	246
26kryfNODpGZ0GjrV1b1Yg	2260
JP0Q-ZQdXAfgmbusJqrAhw	2412
B_fzhbGSKRWl63kUby3OHw	1493
G5uiPCZi9M3rew_w8zFIkg	1863
IJTbi3m7imhmf_vkJI6fng	2552
oIHEAsUVriWVyI77uVr_qw	264
SzWa-1coGkQiy5CRuTvyMA	706
ZRpt35TWShJclNpPUVmoqA	316
2yo5uaweFNkfHXtCLd-4mA	1927
wXaEiD3_-bDoWx4XwUL0dA	2035
202s0n8zbKl-DeitiLYyXA	1963
QivBOOyM8SdTzcXby4yByw	7
ziXx3z0gD4kgN3qUyWoQQA	458
BlM8bLApxtZW5kio0N8cAQ	2413
NVrDFS0RL4TmduFx7CRnzA	46
LE0l82pfaPYz2BsdDPt2aA	939
IMbd_761a2q3B-4YXx-WAg	1701
Qi6T3FRjOzargC0R0VzJnQ	1376
AfkrK8KjlenPq18r-QUQHw	1653
CFQrKjOBB_3OLvoy8j_cfQ	1089
_1JQ34ufB7WWNGj1gntmLw	2196
lrPBUvzLIJSbbM1G0F8xGA	846
9-XgAc0aJl2_doHGzcKndQ	916
IL5FVdxm5DrtbbK9SKBvIw	74
tmc-7hMJ4fqavhSDcu89BQ	929
rRfwlGta4MBSdYHqkPVf1w	1847
kkCUBM9m2gGyBfN5neE84g	1853
WaAymQRPw2Ae-Q5hvzFXBg	72
uTcT-Nh7b8xuzJJzdFWdWQ	2499
udmiuZTgC3Q6wIifnG3U_Q	558
y4Y8xDf0JalXyxYulWq4wQ	68
Fn1ftrSm9L8tYpxNqsN5cw	764
qlqYC0hwSGKGW8hZDA-Hcg	2117
Z881pcGvFPzPJIzjQww8YA	1867
ikos5LQtdhBotbtIMJHAwA	711
oMLlJ76rpLiYq44tPWALUA	1301
-5Twe-MbnUtTmTJJGQoAMQ	2391
wAERZl5M932j_7ClPkBbpA	2009
9eisRM6A1FsVVJUqopHRVQ	798
saZCSwAlBEs-KaV2LhMb2g	800
EE6yEZbz_1dcyMocve3-7w	360
7oRz3Ni1BygNS5un-dzGtg	1094
V4y1vv-fcSQWysltAjM8xA	1268
dju_A4takq3JMKSBcX_msw	1571
1c3upNARi6eKZaHJRdPYAg	1784
2m3ctzLcvJrMHxtejjCxyQ	144
Xn1dcSHA_4L-WTFON7WAlw	1314
frmIis_GGNWRVidS8IhJ8g	1065
FOYeVRe4hYl-cZjnXQ0Z5A	2419
Z4KUUQ9iMX4TqYF9FhwcHA	2396
YDA4inR7kgbLC9_0Fml1CA	323
FhJ0ghddYXGEG_q9QcrFXA	733
tl5xYNalLGwA7G2Ets4IqQ	1941
WmNu93AX9JSTPYQ1VsrzuA	2008
dCImMgGwh0BymlWpnmCTxQ	2118
REtj8oh7W3D5Icdo8WRKWw	2346
G9_p30O-ADae1TjXhrlIRg	277
OX-tXbLwiwBRxV8vIJMIkA	781
pzlZEfm8xdE1TYIsMzOvkw	935
dzO0_v0x0MdsOijW6GWFsg	1523
bBhFtl5vm4-f3RdNHOc4PA	1072
T-NafsUvdbtGTSgG_L7XSg	326
MRr38naOSULdXxjJ6P8XFQ	2317
LgUayG6c-0wlftu5ntMafw	42
TgtTNsE9_Z_Oj5PgPoYnvQ	1973
FETg4nL1-V_HOGJU5EFY-w	2487
mnM7iMTPuKOsHmhQOb2pYQ	2461
C9W-jQ1ZR1nJ0jruByXY5Q	2366
0WuF3vebLe6lPAYnYMWrnA	815
zJ2vdk-2zwM-H7h_z6IQRg	1737
nQYmJge4lHepAi9bWjRtyQ	1091
7sovU1KP5v4H_gJ476z_vQ	855
jaIiPkfV_kJv2Wj5s7NFZw	1195
h3SR15EfTClHblvD19JR4g	431
btR2zamWlskNVSog6b5j6w	2085
dv4NLvKYWlTGzj89WxlZZw	172
hjFbLxDH_WGhMMnn-bjnmw	149
sr4VxA_4tPCigoF3u-_tZQ	336
Wx4Gh9CGEaETdLEDQrER0A	1964
_BrfCHWfBCsJvnQnw6QV7A	1064
rrtoFzdbj4wniLw6LkdYng	1794
1umYhblsdabI_AeMfLjhtQ	1898
7YLs10aJhfANClo39hcQ5Q	11
ZuM4s4MtiItJLu-Er-f5fQ	196
m7uzBJ0yPXZkKllOEa0yDQ	492
LsxSOcSlOw5Jt4FAggaqGg	1234
Xq9xqVrkn2iIhkE0sl_Gyg	2532
m9_WfAraCcJlkLmv6QEizA	1999
XeK_yWIp4CkerVA3Hvm57g	1425
BwljjJVEUKayTah61mjLIA	1537
Z0j0BBxuDqs4Fjilz9BdpQ	395
H0a3yMhPsw19meAFmDNuRA	2232
yVPZwPu3i3afMCTbEk9lRg	327
xm4sylasqKJIkiMWB8w_5g	826
HpfIJdcHRZ_FOHM6FY3s2w	922
51Ui8kJYCr_eLs-fOQ127g	959
Vxj-ptdktkfBodOjY0UkgQ	1379
aeKmTO5wF6tJ2FYurvTDTA	1646
XvLC9TbhXYiMIGArwJZTlw	577
d4mqaoUEco3fUgM7omofxg	1413
2nqCcgfnrjD_2_5wT9w9hg	1724
CR1wmUdw2CmVCMetXDWwlQ	1672
pvIaGTV8aQmcpGHeKEB8Vw	2107
LvyoCsWrPH8JbDg3Ljj5XQ	1494
1x89yXeDnFTcx0L_z0kvQA	830
JNuzWUeAlP-RfG-G7nsB3Q	383
M9hoWvKGosX0XqzK4QOxMQ	209
Dp5C7wHQx8NquCoTnEQfpA	2450
Q0-Yl9a2j1iEKM2vWuVD4A	1601
DnvcAKp_6tL1Xh7hthhckg	1750
xWz1koWZ8OLYsyh9ENTFpg	192
UfwIVglp_jAFZ_NhFwJq8w	2056
krsGFgCn9mdQd_iKWr4jMA	1740
kC5YwcUjqit0N8j_o0ILAQ	1346
v_xLpjxDE2LQxB4OiUYI_w	655
haviV0ZcOf3MCuKgksCdRQ	1810
zK5VwwI3VxgzIpRXZuMNKQ	1038
As-vDe3oBoLZ4MQbL1N24g	977
2NuO5zzjqAD9KQYDqSr6BQ	521
wFGqHfJqj2ZHABBol8qzNg	1637
9PJlIZx8bO3-L9c2XJwn-Q	948
AxyQkHQGnqGmmoEvBOWjOw	103
Z8jbN6RjtllbWszewVP3NA	1751
oLebZdQ0B5TdS2kV3ryo0g	2314
aA3lKyCEUvZ5-JYovl7W5g	607
K1rQHzylSx9li6INBi6DHQ	1204
7D6skWWyYi0YMsvNUm21bw	1697
IEVfqNajzWCamOOyqZ3z2A	1147
lW5PHOBH7Tr7KqBiWO7sgw	2189
HFMMMfXr-6T08s4u3orviw	1263
_MIrqhZPapy44Bb1T0IUuQ	1285
hTeRslvC8H82m08A0PcoIw	1566
rAfodm4T9BFZ36LcO3x7Mg	49
V6BjjQICDO4q7TT3ZhaPWw	2039
Xu23a-NgI0WGfW69RQgRVQ	392
swcTU06JIxhMuRr6qu_OSA	2134
OAnQNOFtTtMXu_xQxCkc5w	605
NQU01bWpan8ul4JKn-niUg	1427
yekhHc4IL6juJhPuJQxriA	411
pkSJ6tbp1oKUz5aze-N12g	1454
SgMizh-5ds-zbm4o_iyZEA	1805
vbHFXpUniYAgObcI9jQp3A	2126
t5Ck_TAw9D3MNwn1dPeuQw	990
zovgyrUJiieLlXL4X3f_TQ	1225
wWKRAe4HmwxH_sG8s5SpOg	2037
b6F6YaBv_DP9emQf1dPaEw	1987
j_7tx-G9K2HgwjeXmReTqw	1019
YPZNj4jZgLhWHbnPLSJoAA	1667
QYNAVWjbwZobunCcNzk51Q	1929
tEQf77Exf_Q0-Ff-N00uFQ	2303
6HvD5Spp5msZLYdrWjXGpQ	628
7qEEnFvVeWiSnN0qL-oLtg	736
dk7gg38Fc_mGQWjDapWVmA	873
hCtLSCUgFy0R-5q4siosyg	236
R3Cl2B1QPSoeTqAvDASViA	1995
717t2z3g0ZnYtRH_XL_CZw	1183
qvSqZnK7Wt1M9UUbuB5-jQ	561
Mlkrr9adEIvlpNOf9G2FpA	2443
TerdUsfBFWL-8GPz0YN4pA	1844
eZZZaVaHXdUeJRLVpdYoGw	76
R4LMOs3T3IS-ceTQ-yOiRg	503
Ua9wlKo1asCHIb_aGoUIHQ	1953
YxigBcjxBt34tdkiCeqMaw	464
ad1-J-w8Cq_jgoYuHu0IHw	1957
6QasDCqpHy5bB6-G7mIAUQ	804
8BgUR7EQ2Z4P6SKNv8CqeA	1092
aQVwFx9gaLJZGiIfShWtRw	1839
R0M2j5l-IYcbmx6xRT9s7Q	1850
e0P7sz6txSE8RPC_kVE7pw	1262
AZ-iCgtB0UOJNKVke8ZVFg	1357
Sf-sEiYWTVJe6kWvcVlx9Q	1550
QODxA-nTCSSCMDZmj4vIUg	522
GpZhIHfFR5p9nG8W7_ILpg	649
8GFGERjslBHx7cWHwGzjVw	1330
zPYYlFBs_6eYsHs8FL3nRQ	2210
yN8dQxLpb-aGgKK7KEVBIA	174
ee5ab_CUWY8zj2wg1kGH8Q	2184
_WTmO5AKcRhE4pQNaCrExA	469
vOp9PQD6Dw8nEkAGFuzuGA	1907
n-blSW5Ex5OQG2HX33J9qg	436
zU7gSZZ5G6ve-FxSN5OihQ	38
FdTOczZjU3ZDc6of1RJzmw	1251
vqrXIXJWUADAZw12s9AF7Q	487
lCbQSzE45H0nKgeV9WzGbA	698
Tsr79JRL1AEbjJcI32x7nw	412
vzkqdX4jeddKB4CgAqFRJQ	1920
ZNo_h7YjH7a4Pu-MCU87Dg	1936
jgBoGav4qWMYW2Hxu65Q6w	2279
YRbYuX_LsoGIlfEEQpl-rQ	743
q99Qxm5x9MOudDX9_SGMsw	1503
_U25K_x8US7VWYIBvv_ETg	1719
cgv2g-exGa30zfW_ygmyxg	39
AI-4zkkvZthqrkhvGgmUvQ	669
-0VWuiVgurJ2BDQZFw8n2w	1130
6GrokFIVYpmEETAcsqrNxg	1455
eUnzJh4o9jzMTKsBlnqIrQ	1501
dp_30Ak0P-pyKnVgKDk-xg	2158
kdnC9MCjE6cCWXnNmji1uw	1321
zRlaY9ZtS7e7rc0wttFwcQ	1465
inkkDGTtbOhNA28btot49w	2524
8qBW0hbKylElphrCHKlR9w	1039
vD65y5E3Az3bFc6UW4G1eA	2262
6-Pbxf6ukNNiatwRwNdirg	1899
Os0FyhQyiyLYzfGyC_39dQ	2535
mDdh5qkSA4JdMQHn7L1JXw	1370
_4nl1_JNiWj8PU2auSOrqA	1233
GriQnuCssaAm2rtceD14_w	418
0Sz8ZCjrRQ7NMKqutPPjbQ	2371
EygKx4lr2NiK_pCUUHGXvw	791
zVNg7M69b6KUy5zxm1rhtw	1945
ygPxjViTFY253WLQ_ZmJeA	1358
5fxjUT0sLg9ueMAYtn2PZw	1966
-7nbekiMCu5sTMFZh2bwbw	871
hWRQXWFAsfcqd_iAkOdeEw	590
oHgoQ9ulQ-K6a69W_bncCA	470
YsRf-REhVSQNjdgl2GM2pw	2299
MQaJ_ZqwU56LuPFBMgy-FA	2525
cYPcyVc6a_FAUTIsQXbv5g	1984
J2rDfEoU1N6ADRKhMKw1YA	178
SfwyJAVPs_cmah27GoLlJw	2104
RLILh2eUKfgrnKF9fMVVrQ	2348
oDLkNs5U1ZTw0EtP5kEDhQ	2151
3hgMIB75wWRoOH3GAm-LcQ	2352
yoBF-Q-ukem8fytrSZRrqA	1122
dmkUSRV7m-3-Owb3kSVfvQ	468
xtkZL89k-WIuxcx_4dmgPQ	1025
MGpRmnbDX07EW_aQXn2TYg	975
NxzUiGKfnZI5JUZSVAY0uA	1172
MK3sXPPUUOsO_jLi8Yo1mQ	1513
rS2BNiXA5nR4rQOqknT1xQ	2248
xS5AVRJ9f5-nzxCBbZKD0Q	2328
3ayu6Zt-CNlKrk9kCjAz9A	294
1YFBliuTU7apfpMC_KfTOg	2280
YsVDZfnbbmpa73ikxgVF5Q	452
MxEXVnCo62_Lr4BlbiXuaw	112
NCxqgVoRly_xxHMt4RkE8Q	1378
qp0ax9JO4mgdhcrem58IcQ	882
lDcPLbFFpdah-XcMRIxK6Q	797
ork6MEd0hI2Dg1cndA_qBA	1135
3kjbW7Qp09abZAjKCVlisQ	162
eQqGrEsxttfaaMgiD8w2kA	1210
TYjL6pTwDSJt1vgDBu9lSg	528
SLsfABLuhqEqOLKpkM5D1w	956
BSWpDzRIkLOyTtMUxO4v2A	918
lxyktsw7nSeknZyQnKndIg	1909
qZcNPE8fdH8kK6_OV4DYmA	2320
NDv8GvI-awRL_DDH6rHcxw	2539
C6s79RPsuqjVvarCGYodMA	1022
JqOqQ9YQH40q4qxrBMuavw	1139
8yvIwPwUsagCi53bcNmlRA	2565
a6BodEnOUgGKpnx0_X5X8A	673
nBbl7tLEDKSutMiqSzszrA	2277
PQy-y169hNNb7s5BeZ77PQ	210
NOcZCRQY-vzwRDSxo0tpag	459
vpfCW1_JUknPWDv_nGbk4A	532
vmcLnx2SwjoAOcn_kU5geQ	2005
LlMUcl2XgiGC8cxdLifpVA	1191
zqiHRPs_40nzwZxKrF2XCw	1255
VCB_92c2JfI8HAfX928SKg	1626
bkZLiczbYmrAsMLq1yx1Ig	85
_Pn-EmWO-pFPFg81ZIEiDw	155
ktiTEwMGZWJKD4IZEzLnvA	1062
kw4K54y3HvuXIvZPK-l5sQ	2090
HVQRrVzBijE0AGXEXAn9Cw	1557
k25W8rXNFUvb8x8SM_d8gA	2163
g3jDI0Y2kJTtvKtuIjgSEg	2017
V1DNrLJKg7omuS0lCsi5OQ	1650
jxhrjFOiwS4JTLQlQUOqpw	1663
CBFpWGsvjBoV7UITP4rEbQ	2395
738HxK62UBo0rBXpSgGFig	861
VVyjFrfsYt1i9o3QkhIdGg	1114
xr9HeiwbhHKgU4CXqf9raQ	2533
chc5H0zQ9rzqq4uTNfRMFA	1350
OdWzVDCaOPlRlhDpae0xEQ	1731
mPjy3p5bKX96Fr6nC93N1w	1219
gqu_B3D_3RR0HpNFbruWAw	1396
nhrIwd0hGcCyH-rK1TsZYg	1735
J22IljiZpAn57SmviLAMJw	8
RukZUKcQBD1e-7k7jL-J-g	2100
7RQRKoAEQCOXKvhs7XU9eA	240
dYGs08CYaQ3-i71VtrOOyw	98
2R6ymDqEnbetutOW9Ypwlg	2409
P_1wE8ZhmAJuhGasZqzWtQ	1254
zUYjb7Ej6I2hUJV2iNDieQ	153
4lPsxyR8W73pbebQnFW-lw	865
TIKewA9tWdkS2GBfSkzRHA	1165
CTBVOoD6ahJKTZ_AzGH2bA	1479
SnJ2YVG-ngaIhKxXfiXQqA	1083
AUey4rPMVVFHNCzn04MV2g	1808
NO0P2f_TFwzDw8mlOlhLJw	541
q6UCOzZHK3L4gpxgwM2V_w	2265
jzV56K7A_mx3y3Eh7YG26g	1449
dmKQFAo8RINXt4kdbMEMEg	2076
X94zbNR1hJOsfamhowUKIA	964
Jqpqqhl9wjg_vop13XK2Nw	1424
uTED4bsSLJiWNKtQEggSYQ	2350
isUzPK67O0psC26cMjkapg	1020
P1y_26krelVLd9ZKiqXZ8g	1402
NBPrqIzMjWJ8zmfXUjjS5Q	2048
IUgY-_RqSanTKsumDl53-g	265
ZFUME1VDWf2MM6N6NLxDpw	2536
Vvg-kMAtre6-OipE2j9Xvw	114
KeOhhXqawVZLtJMlJxZiBA	1895
UyMpQImy1grSIODqBTQAxg	77
HSbAAeyLeJkG9CphAyK2Ww	583
9un4AX86N289ewNWJJtxrQ	1881
mC9xBPlh4Cd8AibOkL69EA	969
txxyb0v1UPZKXPJ5qwONIw	1405
8VkGyOMqDRPuLFTbTpXLeg	2540
uQP6jYg3qQMIvD3fm6V_mA	678
iujwh47hP3Ns-6kLYUq-Ow	1109
MoHtWw_r39VrvRkAprzjug	2131
VqKpBWQHjEibxCibVelkLQ	1510
tG9PaPHF0GPIZ-N6M75MbQ	195
m5lBrevjmXREfpDfx5hkHA	1541
NUBtXSRamKh20QfyhFMvYA	181
oQJQeij7Tyhx2OsMJXDUBg	1328
uzKshQva-N9YEt7BVINuWw	1282
hbf3Y1Jgd5U_gg53LKjcxg	530
W7BpYy2vJZQ7y099SUbXZw	1433
hkSbpRAlIOwu5oiP1aveFw	1391
UMUtYh7Dn-jnS7mnXHrq1g	589
7cX0Cc8U9-KicXZLzyw2zA	2113
L89fWfHt_1GXLRZ0zbgfXA	485
Dg4JtuYaSZsy9jfFHFGqAw	1511
1O6vS_JiPCKlwK9F3tDvkg	1613
6TSQGF2-pSITBb9aXVCNAA	1532
nsjknLf1GWFLWF4RSXtleg	1184
eYcQZUbgwXIhBi6JjTn62A	543
M2hD5HVYmA5u9fybPrMkLA	599
tu_1l4nKIxQa2TpOrfFKyA	1381
qZfMILmXeiTGiZQXJ15iBw	227
wu13xtOpLrPUDg56kvCE1w	2560
kYgTLK8SuHY-LmbiUzABtw	428
hgpE3SAdZ8jrAmvBsv5yCA	1734
ko4ZP9VujQaVvvZfbBjlZg	1835
rskRn-azHkogSMY6p4G8hg	1736
9sD-ZE3ASfbIoq8cpHEyKg	1767
mRyxVfR-GEC72wS0zKtgxA	1759
CTThjTo_ZNU-uspqhTdnGA	2043
5WcjXPo7hxfnMUcfQ8JaPQ	256
uEsOclI7z71ou2Q9vGNN1g	2273
dPQCO7gM0R0Tygd2zjCkTw	696
VTw3iN78SmueVkBb_IiRSw	283
cAyZg7g7T7fxPG8KAuu44A	565
uzj4hqbZuBd_oyu-Jnwjkg	147
_M72xz1MYKZCtMCnI1ZR9A	1461
KUKTg98iWOHVW2vMDQq2Dw	527
TeGOJ3fDFHY40VuNlhmMgw	1341
fm60BlXr_l7WOsl6NQXCNw	1288
arrKoGLHASnOF9x-WmWorg	579
P8kx8nFH_OcbzpDUXfgoEg	1551
t5Ch7uZT_3kbiraemiw7Pw	1775
2szGjbEbEUHqEpVr6Dmkfg	30
1x5RTDtf2_4aLWIIohXkLg	19
9rNhRs-RxF-ohQa0d8pxgw	208
gbQunVqUJgYC824bJUTZxg	1030
MHU4ryf3oGxBGZ7sdVuKTQ	1488
mtc5x7jUa5j0SCjswgq-mA	466
pnWjei4iQeUp7ALiirTOIQ	1271
vG4uaw2kGLsZTD8MH9L08Q	1374
o2phkPJ7lRn97J0TXstfKA	1661
JMTawnbIv1j58tRlTpgygw	1564
MikCfaQBtPrmK3F6MoBBWw	1334
Mn-yIC_wjvIoo62ec0JE4g	1279
FtH6d6O467R7eTMBY3C0ew	115
isDmX7MYvj77dZth6_wp4w	403
ETVakUdhkRFdtJUwwYtnQg	1481
i1f_zZN8kM1Oq2Y51uqlCg	388
Q4pK79U3vKK-ErZkAHsScg	2198
FZl9ILsM8j3j_IJJTZPRdA	433
j1-OWXC2hS5E19YDP0TVvQ	1753
nOG0Pw7lvD78cX596OXLfg	2557
qIIiJ0DeboBJIeQgG7llIg	961
FTRI5BSYlf-oEXGaXx0hlw	491
Eh432VFwpOIROqq10zJdHQ	394
3FlRcobJSFY0d90KjMkJXw	2263
bQFlMgQMSKX6XB1HjnIpjg	1156
KChvZoLXPtRI6TbZIcQKgw	1849
HvhUkLwwofCX-usv1_055w	2146
brtvUem4E9AHbUp7n9dXbQ	213
z9w399cBpCAKXhH_JA1AtQ	968
JN-xtC9Phr-xB6FkfatP6w	1500
A4AdK2K6R84ScPfCME-MLw	2386
gnbaI8FdIdYxmXMwhM-X8w	1642
sLyRRgA-CuqDmMOlLmzrpg	1616
P8G2KognKvhDH3ZYVEAjYA	1264
Hf3AW6F6wY4leHX8efb5Pg	812
IG8IZeYRLCrni7_8zvDjFg	1610
q1pfTaaZlhO3Koi1Osa42w	2016
t6KnBeJXZR9ZGHEO7tId5Q	524
c3o_GsreAEnods4yWMCYwg	2028
5WzlRwYS67Ow1ArMXOTVFA	1535
uRnXjS7wmb3egUOVTpd9Zw	1659
yckEuE2JCyJmutdR3ljH1w	761
a-f_ppE7nWFqj9hXqxzhig	1888
Kuhjjqnq10cXYreaO3q77g	2306
O-blA2jjndlqGiXZL66uBA	1876
96Z_JI0FHegTqK6Qo9PZEQ	1816
j-8VEBqfAzWchKjDVdSrRg	334
98anlMzaXmxgtOYIrSDt2g	2130
mkN_GwMMdZ4T8ugCkNZgsA	847
ZHuXOV6v6gSCH1SSi9-KKA	167
6H73O2Yak7Rj5uaOl37emA	907
aECGUNENPuQ3bCEpuPg7Qw	315
fZrJqP3Rw57FD-9RVy0LXA	170
erOt-YXq7DFfkkPkg9F5eg	946
ROUgleH-Wq2vGeRA5cmg8Q	1137
-685GyeEp9HLYKMZq4otuA	235
MNUwtkT7B3dcYZqmWUs_Tw	2305
wcwH3HDVkIi9J90XzCZJkQ	1316
kMllj-8cngemeh5nM9cR1Q	1517
7q_c6FJPqkHiPLz9FgdRhQ	566
w6T9G6r1QtPRoOYrFVEM1w	1383
lUGsHrC8ek-vYd5rir11SA	365
lKzBqtkGCh0Lksl_NeTOdg	2245
Q1j9bdOtn7UgNWJ417eO8Q	1600
rVbElzJJfOUpKecZzEaI4g	1310
mj15nS93CuSNjxP5fuAoAw	1226
jDI6UGTDsReXqEs1DTQGLQ	1814
yc6vvUiExGvio-uaSB082Q	88
UDsaXiCIn9920b9JyQvJ9Q	894
QKNiq25c3Q0aurHZgMQtHA	2558
B0bmyMli66h0eloNcVl9Kg	1150
MWxyukeYIxIbuzpciZNhXw	1555
qtWNy9s-_t2iuUG5SBMY4g	1718
Up5reJmuM7a4lMz46KhngA	881
uGH1PF8mhZvsjh5hYH1xKA	2238
A6INPDrzN4MKdCJo57g79g	1490
CznVwZ_FNb4hL0fu3bFYhA	1837
cekprjfdZiJkJ8jz-yi5jg	1468
ccLJOjVekU6MYME_jQgwhA	193
rTOLj63bMRn9ragmfMzOeA	645
AxbgbCnTdPOY50xDwmXUsw	2467
oE6nmKF6bOBtbuFGAALvTA	775
RHqNIf_Sdrs74xG4o3KNmg	1269
wgStScIpJA9_KhUTOvWM4w	238
i3F9MEebJEPZmGQD5jpP2A	157
nYQLYV6YEE_K4h4ocR3fEg	1440
WzqYb1PXBdCUAl1Sg5U5yA	83
Ii1aE-Z-InZKY-9QYGIynA	1452
5YotNHVUxxC72hd3Gz-msA	1208
6Hr1Vhe3XzNUXSzSxxc8eA	1053
iz0Gk0dHN00biZka56M22Q	1654
lECkYLIB6g-ojFCTaQsNJg	941
KA-j-htv1unKrtyE9RIizQ	1865
sO8PbzyOmSPI_wQ7f0NcNQ	786
